"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FBLN1",2.50136230314602e-114,-2.79399162460912,0.028,0.169,6.43150275384905e-110
"BEX1",8.94125010372761e-114,-2.78249558691352,0.028,0.168,2.29897422667044e-109
"IL1RN",4.98197343491326e-113,-1.10406848598844,0.332,0.638,1.2809650095849e-108
"TUBB2B",2.31298341613223e-112,-2.82602464363945,0.016,0.133,5.9471429595592e-108
"ALOX5",7.48209282086398e-112,-1.63008292292772,0.157,0.402,1.92379570610055e-107
"EREG",2.92134621914235e-111,-1.71216431882594,0.206,0.475,7.51136539865881e-107
"PLD3",3.39883007342808e-110,1.16952550053488,0.748,0.526,8.73907188479828e-106
"VCAM1",7.99060993513534e-110,4.97210422513318,0.316,0.038,2.054545626522e-105
"PPIA",1.3039502204526e-109,-0.508040446990231,0.937,0.987,3.35271680682772e-105
"BLVRB",1.72467119178733e-108,1.0335571073463,0.822,0.682,4.43447456832357e-104
"GPR34",8.67809789248684e-108,2.19178134579429,0.537,0.278,2.23131253011622e-103
"TGM2",7.76612335818853e-106,-2.220641120122,0.09,0.289,1.99682563785744e-101
"FGB",2.00755654133211e-104,2.88011332152858,0.408,0.134,5.16182937907313e-100
"SLC1A3",6.11964198692563e-104,2.25534038027468,0.444,0.163,1.57348234767832e-99
"S100A4",1.45396534700875e-103,-0.752628240947026,0.744,0.934,3.7384357002289e-99
"MNDA",2.48090284536662e-103,-1.1339408056134,0.397,0.656,6.37889739600666e-99
"HLA-E",7.08472110728684e-103,0.677553337090487,0.93,0.907,1.82162349110559e-98
"FGA",3.37333768937103e-102,2.78671626497538,0.389,0.115,8.6735258669108e-98
"RPL28",1.23871026844734e-101,-0.330985343789568,0.996,0.999,3.1849718422318e-97
"RAC1",1.99744369002136e-101,-0.571170114639797,0.852,0.951,5.13582721578292e-97
"CLDN6",2.37479394138963e-101,-2.67011041403595,0.02,0.136,6.10607018210101e-97
"FGG",3.71320879446987e-101,2.30773389411924,0.471,0.207,9.54740245234092e-97
"AGXT",5.77759110219252e-101,5.92117682372423,0.268,0.015,1.48553422419574e-96
"HRG",1.41561664128703e-100,5.68190742680235,0.262,0.01,3.6398335080772e-96
"EPHX1",3.13919662364189e-100,2.00958322246703,0.487,0.213,8.07150235870803e-96
"PLAU",3.36148750229999e-100,-1.51994488179071,0.191,0.437,8.64305666591373e-96
"APOC1",4.03855254162449e-100,0.916881904342189,0.949,0.945,1.03839262950249e-95
"RANBP1",1.54024760986748e-99,-1.0154305739374,0.47,0.714,3.96028465449126e-95
"RARRES2",3.03559513722346e-99,1.76389509391968,0.575,0.322,7.80512221682896e-95
"HLA-C",5.70459539466462e-99,0.647573205107646,0.978,0.981,1.46676556787617e-94
"SMAP2",9.71193233024839e-99,1.92226641590705,0.493,0.226,2.49713204075347e-94
"CXCL1",3.57689103665606e-98,-1.1959452939062,0.172,0.421,9.19690223345005e-94
"MT1H",9.01211179957788e-98,-1.69412246181569,0.091,0.29,2.31719418590746e-93
"FLNA",1.07241152962517e-97,-1.27329824713049,0.206,0.457,2.75738452497225e-93
"CCL20",2.45818571281948e-97,-0.510794618728789,0.337,0.639,6.32048710480145e-93
"IFNGR1",3.8787949658644e-97,1.36722276920257,0.682,0.521,9.97315761623054e-93
"CXCL8",4.62461969702024e-96,-0.870863755891849,0.684,0.889,1.18908221649784e-91
"ASAH1",2.84221951748088e-95,0.844155635744777,0.874,0.792,7.30791482334684e-91
"COTL1",1.04088200576817e-94,-0.827714072515227,0.735,0.903,2.67631581323111e-90
"HLA-DPB1",3.18434391558128e-94,0.759514471958752,0.959,0.963,8.1875850757426e-90
"PTGDS",6.99625848427677e-94,-0.336055070122003,0.078,0.265,1.79887798147724e-89
"CCL18",9.59891596385012e-94,-2.87358763398993,0.178,0.424,2.46807327262514e-89
"TSPO",9.86041630483549e-94,-0.751759088739128,0.708,0.877,2.5353102402993e-89
"FCGRT",7.18345244039531e-93,0.849018226924389,0.877,0.811,1.84700929147444e-88
"CXCL3",2.17530195869888e-92,-1.03275460694612,0.528,0.777,5.59313639620656e-88
"PRAP1",2.69917618963364e-92,1.5859381812819,0.532,0.252,6.940121818786e-88
"DSE",3.17588376904891e-91,-1.23849261609897,0.203,0.446,8.16583234697856e-87
"UBC",3.48426618546421e-91,0.595856725124719,0.973,0.957,8.95874521606557e-87
"FOLR2",1.8513184687592e-90,1.4455986178902,0.605,0.365,4.76011004687366e-86
"AZGP1",3.09816244191653e-90,7.47863264330791,0.229,0.002,7.96599527065579e-86
"DYNLL1",1.0978110862099e-89,-0.559980532929664,0.859,0.946,2.82269186486288e-85
"IGKV4-1",1.11778309889163e-89,-2.08352628567094,0.03,0.154,2.87404390387016e-85
"PEA15",1.86309084044043e-89,-1.13314103584912,0.294,0.553,4.79037916894043e-85
"MARCO",2.86429158997421e-89,-0.558119686220071,0.18,0.413,7.36466653614168e-85
"FLOT1",7.73574452798287e-89,-0.970730386561136,0.341,0.598,1.98901463303496e-84
"LGALS1",1.02566322175324e-88,-0.506264599804364,0.937,0.988,2.63718527577192e-84
"CD74",1.04286291835133e-88,0.591239283194182,0.995,0.997,2.68140913566494e-84
"FBP1",2.58767636363197e-88,-1.97967916323712,0.302,0.526,6.65343346617052e-84
"TF",2.90662720804922e-88,1.54254755409007,0.514,0.23,7.47351987733615e-84
"HLA-A",2.31252713093327e-87,0.48956449263791,0.989,0.989,5.94596975905563e-83
"H3F3A",3.82613958612965e-87,-0.398707784966533,0.969,0.995,9.83777010385656e-83
"LGMN",9.58679094331776e-87,1.17000245816642,0.768,0.627,2.46495568734586e-82
"ITGAM",6.28534823975444e-86,-1.36390342438209,0.167,0.386,1.61608873940566e-81
"VTN",7.75922226646523e-86,1.20127421900238,0.663,0.398,1.99505122915354e-81
"H2AFV",9.45278430915122e-86,-0.929811228389476,0.446,0.685,2.43049990156896e-81
"MMP14",1.7995079123749e-85,-1.52030369037853,0.166,0.383,4.62689474429833e-81
"GAPDH",4.00732141155899e-85,-0.582472607480266,0.98,0.991,1.03036248134005e-80
"RALA",1.06704162638473e-84,-1.14358411331421,0.266,0.512,2.74357742976041e-80
"HS3ST1",2.01254254439497e-84,-1.93966186656851,0.049,0.193,5.17464939014834e-80
"PMP22",4.10048616095973e-84,-1.14577721006709,0.259,0.504,1.05431700170597e-79
"CXCL5",6.78650000343558e-84,-2.62848850588623,0.016,0.111,1.74494488088336e-79
"SERF2",9.16742042217518e-84,-0.291119882436082,0.998,0.997,2.35712713894968e-79
"SDF2L1",1.10429071894671e-83,-0.978859069794953,0.381,0.631,2.83935229655578e-79
"C1QC",1.39195610283589e-83,0.973099383752459,0.839,0.761,3.57899753161164e-79
"VCX",4.17632769059753e-83,-2.21817203234896,0.026,0.138,1.07381737580644e-78
"CEBPD",5.00607397102067e-83,1.4053772249425,0.631,0.438,1.28716173942884e-78
"RPS11",1.66430609937344e-82,-0.379583824700663,0.976,0.996,4.279263842709e-78
"CXCL12",1.94300610535825e-82,3.90895442227897,0.257,0.032,4.99585729809712e-78
"UBL5",2.69834774729224e-82,-0.472293155246672,0.871,0.959,6.93799172783782e-78
"UPP1",4.62503822270799e-82,-0.846632165020751,0.431,0.679,1.18918982782268e-77
"ALDOA",1.15015515340945e-81,-0.507952784234081,0.882,0.957,2.95727893044639e-77
"PPDPF",1.07278861228366e-80,-0.65218265640403,0.717,0.888,2.75835407990375e-76
"CAPG",4.7182926689028e-80,-0.541960405338502,0.587,0.851,1.21316741102829e-75
"MT-ND1",8.06385464790803e-80,-0.444372301678738,0.957,0.994,2.07337830707011e-75
"PCSK1N",1.05565694854419e-79,-2.17619924195945,0.021,0.122,2.71430514609681e-75
"FGL1",2.44267256199837e-79,4.54813905065118,0.242,0.027,6.28059969141021e-75
"TREM1",2.60144093425389e-79,-0.86011263886875,0.22,0.462,6.68882493015359e-75
"CTSS",3.00992244245462e-79,0.667274275231251,0.954,0.932,7.73911258403932e-75
"USMG5",5.54126456189497e-79,-0.473685877856028,0.897,0.953,1.42476994415443e-74
"CSTA",8.21735436304398e-79,-0.822866399615165,0.467,0.702,2.11284615382587e-74
"GYPC",9.54828591297574e-79,1.64829552540563,0.575,0.379,2.45505527394432e-74
"ARRDC4",1.15423225415785e-78,-1.93301987794131,0.054,0.194,2.96776197189067e-74
"CFL1",1.72944298698564e-78,-0.413652097599677,0.97,0.991,4.44674380813748e-74
"GP2",7.35884458633628e-78,-2.32255595360501,0.016,0.109,1.89210612003878e-73
"CD68",1.8343928281691e-77,0.623825287533427,0.92,0.86,4.71659083978839e-73
"C20orf24",2.0540746644756e-77,-0.883204272358433,0.403,0.638,5.28143677729967e-73
"LGALS4",4.52038167063758e-77,5.03603615114414,0.214,0.011,1.16228053515433e-72
"KRT19",7.56820598708719e-77,-2.16721533824011,0.026,0.134,1.94593712339986e-72
"TMSB10",7.70889246692123e-77,-0.304513110879866,1,1,1.98211043109479e-72
"RP11-670E13.6",8.79093064506883e-77,-1.49939039332983,0.086,0.255,2.2603240874601e-72
"MS4A7",1.65639540358197e-76,1.08290015419756,0.814,0.744,4.25892386168995e-72
"ALDH1A1",1.71122012982687e-76,1.94038786376165,0.381,0.14,4.39988919781084e-72
"CALM2",2.69326546238491e-76,0.609087556406998,0.942,0.934,6.92492415688407e-72
"LDHA",4.55281849895361e-76,-0.553358727208459,0.771,0.905,1.17062069245095e-71
"AKR1C2",5.34876305850574e-76,7.30246670743366,0.202,0.005,1.375273957603e-71
"EIF5AL1",1.26992477080453e-75,-1.44884045077033,0.198,0.404,3.2652305706926e-71
"ADH1B",1.66136696060096e-75,6.32996582189736,0.203,0.006,4.27170672909719e-71
"MZT2A",5.32032483595574e-75,-1.04980681490088,0.299,0.529,1.36796192182094e-70
"AP2S1",7.21660223637085e-75,-0.572197211884155,0.824,0.928,1.85553276701567e-70
"CES1",1.46657912272587e-74,2.48970885100053,0.413,0.184,3.77086824035275e-70
"PDLIM7",1.53698682900065e-74,-1.52439296155457,0.087,0.252,3.95190053472648e-70
"VCX2",1.54319758233996e-74,-2.0285705627581,0.031,0.144,3.96786962371249e-70
"SMCO4",2.90877090145142e-74,-0.998449290719499,0.328,0.559,7.4790317418119e-70
"CYP2E1",3.06267282237646e-74,7.35582167479644,0.199,0.005,7.87474436089436e-70
"EMP3",5.59332268642025e-74,-0.427261790691422,0.691,0.888,1.43815512913237e-69
"HBEGF",1.06788158737665e-72,-1.32596339835337,0.252,0.467,2.74573713746285e-68
"IGKV1-16",2.44669120296356e-72,-1.85054360636359,0.023,0.122,6.29093242105991e-68
"THBD",2.45631725916009e-72,-1.42389647237654,0.229,0.444,6.31568293675243e-68
"NDRG1",2.71441031094004e-72,-1.06497364899962,0.171,0.381,6.97929179148903e-68
"MT1G",6.68728776969284e-72,-1.42710566362412,0.259,0.471,1.71943543134342e-67
"ZFP36L1",9.68154305778061e-72,-1.00087936174608,0.693,0.835,2.48931835101655e-67
"MRPL23",1.00021726793363e-71,-0.912735730720582,0.314,0.553,2.57175863931095e-67
"PPIF",1.59388362966191e-71,-0.984494586732441,0.324,0.562,4.0981935885867e-67
"CFHR1",1.75633205599682e-71,3.29324785679746,0.254,0.047,4.51588098237902e-67
"DMKN",3.60764637454418e-71,-2.02509206108431,0.031,0.14,9.27598035822799e-67
"PLP2",1.68683216301623e-70,-0.871209013062859,0.251,0.488,4.33718285754732e-66
"SMAD7",1.87627655489265e-70,-2.14704701588202,0.034,0.146,4.82428227793998e-66
"HPD",3.08656379478703e-70,7.76757140780434,0.184,0.001,7.93617282915641e-66
"ATP2B1",3.08892645138673e-70,-1.16155941984147,0.371,0.585,7.94224769180556e-66
"ITGA5",6.37790459965256e-70,-1.24038732282511,0.096,0.263,1.63988683066267e-65
"CCDC109B",1.04478112765644e-69,-0.93512876992252,0.264,0.492,2.68634123543025e-65
"PRAME",1.35239743158467e-69,-2.40727209710711,0.017,0.104,3.47728427609051e-65
"FN1",1.65125412878402e-69,-2.49240057717087,0.315,0.504,4.24570461592948e-65
"NFKBIZ",2.70932462204444e-69,-0.849685065499444,0.504,0.716,6.96621546820066e-65
"ALDOB",3.1221315150554e-69,7.28929793031578,0.181,0.001,8.02762455151044e-65
"CCL23",3.9201755704641e-69,-2.39407758390617,0.035,0.146,1.00795554267773e-64
"C1QB",8.94960319351388e-69,0.874969847741077,0.854,0.81,2.30112197311629e-64
"AKR1C1",1.7863271472539e-68,5.53490886842472,0.195,0.011,4.59300436101923e-64
"PKM",2.03792741894956e-68,-0.525030070998059,0.728,0.885,5.23991897960312e-64
"LINC01272",2.3314642155354e-68,-0.557538565076165,0.306,0.571,5.99466079098462e-64
"MXD1",2.49450494148152e-68,-0.963448045628397,0.339,0.567,6.41387110553728e-64
"SPI1",8.00050341636306e-68,-0.667032708379083,0.622,0.821,2.05708943841527e-63
"IFI6",1.12616485091275e-67,-0.770937778604372,0.48,0.69,2.89559506466686e-63
"EHD1",2.02654970444443e-67,-1.28983957268469,0.156,0.346,5.21066460006751e-63
"SAT1",3.19302339259303e-67,0.424225787066161,0.998,0.999,8.2099017470352e-63
"PGAM2",9.11111612583085e-67,-2.30976101657515,0.02,0.11,2.34265017827363e-62
"AKR1B10",9.27359866790574e-67,8.9407853248046,0.175,0.001,2.38442768949192e-62
"SESN2",1.92614161610241e-66,-1.68612550167411,0.07,0.21,4.95249532332252e-62
"IGF1",2.03708900581393e-66,2.17638397941428,0.277,0.068,5.23776325174878e-62
"HMGA1",2.07440804324028e-66,-0.96663666223105,0.315,0.531,5.33371796077942e-62
"MYL6",2.21650742680283e-66,-0.327988113793939,0.986,0.995,5.69908389579545e-62
"MMP12",2.74343373818917e-66,-0.744427638429688,0.126,0.307,7.053916827632e-62
"CD72",7.14334573045519e-66,1.84306767007813,0.361,0.146,1.83669705421464e-61
"CKB",8.25751170569879e-66,-1.68648423498844,0.109,0.267,2.12317140976927e-61
"PHLDA2",1.4244106384171e-65,-0.975975716262815,0.249,0.472,3.66244463349806e-61
"MT-ND4",3.59507426376269e-65,-0.372548550389712,0.996,0.999,9.24365494698663e-61
"BOLA2B",6.79004823284014e-65,-1.27148504506013,0.078,0.226,1.74585720162786e-60
"CLEC11A",8.40476502036706e-65,-1.32653381297736,0.102,0.265,2.16103318203678e-60
"RPS21",9.392604194813e-65,-0.363172022943861,0.961,0.988,2.41502639057032e-60
"RPS2",1.04450711087755e-64,-0.370210176974277,0.939,0.999,2.68563668348835e-60
"PAGE5",1.34125488450191e-64,-1.97925919143404,0.081,0.222,3.4486345590313e-60
"KIFC3",2.07342939732513e-64,-1.56858173402546,0.04,0.153,5.33120166640238e-60
"GADD45B",4.92650538483401e-64,0.874307186349424,0.814,0.743,1.26670306454852e-59
"PDPN",6.20439045096995e-64,-2.03269109063583,0.02,0.108,1.59527287275339e-59
"PTGS2",2.09632408812634e-63,-1.38386077559728,0.249,0.447,5.39006849539045e-59
"RNASE1",4.74067573794561e-63,1.2281380723258,0.607,0.406,1.21892254574058e-58
"CYP2D6",7.84258743036131e-63,6.433342404274,0.174,0.006,2.0164860800945e-58
"TNFAIP8",9.92483723163132e-63,-0.836356711359262,0.385,0.607,2.55187414899705e-58
"EIF5A",9.99812120582667e-63,-0.82136201604396,0.439,0.666,2.57071692444215e-58
"GPCPD1",1.03508468228451e-62,-1.20864029580347,0.187,0.375,2.66140973508993e-58
"ARPC2",1.31723339757613e-62,-0.47298612416665,0.919,0.975,3.38687051184775e-58
"RBP7",1.59506255013495e-62,2.89042379959461,0.249,0.057,4.10122482890698e-58
"RPL37A",1.78771956153078e-62,-0.306503020598986,0.989,1,4.59658453660794e-58
"HLA-DRB5",1.42074834750323e-61,1.95470362175958,0.515,0.359,3.6530281511003e-57
"GNG5",1.89346136629571e-61,-0.523520310923898,0.746,0.887,4.86846786501953e-57
"RP11-1008C21.1",2.73359310321861e-61,-2.16740291751049,0.021,0.107,7.02861458699569e-57
"RNASE2",3.09829284258778e-61,-1.67667625622642,0.042,0.155,7.9663305568617e-57
"HLA-DQB1",8.33095398783509e-61,0.619658757223161,0.9,0.839,2.14205488935216e-56
"C10orf54",1.1879067827297e-60,1.15737063994584,0.581,0.417,3.05434591975461e-56
"ACTB",1.1977667523796e-60,-0.36353612834976,0.998,0.999,3.07969787371843e-56
"IGKV1-39",3.28923898906589e-60,-1.03611879353489,0.04,0.149,8.45729128868622e-56
"CYCS",6.40075682446313e-60,-0.566169375761657,0.759,0.874,1.64576259470596e-55
"MOB3B",7.00501039725021e-60,-1.78198769787899,0.048,0.163,1.80112827334097e-55
"CLEC12A",7.37404245811758e-60,-1.20073890592808,0.15,0.321,1.89601379683119e-55
"SLC25A19",9.34935826134511e-60,-1.08544454093324,0.143,0.321,2.40390699615705e-55
"TNIP3",1.20345042442851e-59,-2.17323453342493,0.021,0.107,3.09431173129058e-55
"RNASE6",1.67342410588679e-59,0.995043426522574,0.703,0.595,4.30270806105612e-55
"IGLC3",2.27975463806348e-59,2.20281833488566,0.23,0.052,5.86170512538883e-55
"TPM4",2.92911572988702e-59,-0.630761726635683,0.558,0.758,7.5313423646855e-55
"CCL4L2",5.58980300453124e-59,1.46269637045986,0.735,0.614,1.43725014852507e-54
"TPI1",9.21501409027823e-59,-0.392089995438263,0.893,0.954,2.36936442289234e-54
"CIB1",9.75479519234114e-59,-0.650816856076307,0.538,0.734,2.50815293985475e-54
"ROMO1",1.17334169930833e-58,-0.560911663559216,0.597,0.791,3.01689617726159e-54
"STXBP2",5.64264390674479e-58,-1.03421844298684,0.387,0.59,1.45083660130222e-53
"FNDC3B",7.05234469045585e-58,-1.00591337016833,0.24,0.44,1.81329886681001e-53
"HLA-DRA",2.67714465645811e-57,0.450927711464094,0.996,0.995,6.88347434068509e-53
"C1QA",3.94497622716229e-57,0.742609669835741,0.884,0.852,1.01433228752797e-52
"APCS",4.05001304927903e-57,6.80025968749248,0.154,0.002,1.04133935523063e-52
"NRIP3",4.47452764998481e-57,-1.39868348569994,0.048,0.161,1.15049054936409e-52
"FOS",7.18772198550077e-57,0.619897044936177,0.879,0.816,1.84810707691196e-52
"LUCAT1",7.36656636150515e-57,-1.23376549350379,0.076,0.211,1.89409154287021e-52
"RIPK2",8.04581289616934e-57,-0.835245486647984,0.366,0.573,2.06873941186306e-52
"GATM",9.11461717563923e-57,1.37344969898779,0.477,0.288,2.34355036820036e-52
"COX7B",1.29863466182422e-56,-0.465981839874095,0.837,0.926,3.33904944248244e-52
"SEC61G",1.43608301330304e-56,-0.456834557159991,0.799,0.922,3.69245664380477e-52
"CD5L",2.09034419048241e-56,9.30541065392547,0.152,0.002,5.37469298256838e-52
"EML4",2.22568010187852e-56,-1.0397130966727,0.193,0.378,5.72266867795005e-52
"IGFBP7",4.82638297241575e-56,2.02598804075487,0.41,0.241,1.24095958986754e-51
"HSD17B6",4.938404001053e-56,4.86885701311157,0.165,0.01,1.26976243675075e-51
"LILRB5",7.06573664835342e-56,2.29631790876931,0.274,0.09,1.81674220702463e-51
"MEG3",7.17780415045504e-56,-1.61474474817864,0.028,0.119,1.845557003165e-51
"PNP",1.69839147543027e-55,-0.935944966651744,0.133,0.299,4.36690416162632e-51
"CHCHD2",1.89990534901241e-55,-0.438645164166977,0.881,0.941,4.8850366333807e-51
"COX5A",3.18535055371651e-55,-0.580167113812702,0.606,0.783,8.19017334371588e-51
"GPR84",4.123308747816e-55,-1.06337273599705,0.094,0.24,1.06018514523845e-50
"GK",4.91804521558348e-55,-0.973779961662038,0.243,0.43,1.26452778583082e-50
"EZH2",7.32224887503454e-55,-1.7255465057613,0.068,0.192,1.88269663074888e-50
"MT1F",9.9633135748585e-55,-1.22063495812825,0.191,0.369,2.56176718636762e-50
"CLEC4E",1.10937192194116e-54,1.89748774586557,0.35,0.157,2.8524170856951e-50
"KRT10",1.30372519781097e-54,-0.757327841566887,0.383,0.594,3.35213822861158e-50
"TXNIP",1.39068700712332e-54,0.973397739474377,0.708,0.565,3.57573443271548e-50
"APOBR",1.79732391276115e-54,-1.35683250343503,0.062,0.184,4.62127924449147e-50
"SOCS3",2.31933333639063e-54,-0.900147470917113,0.459,0.656,5.96346987452758e-50
"BHLHE40",2.64132456613724e-54,-0.94381095354678,0.375,0.568,6.79137372445207e-50
"SLC39A8",8.45944667019331e-54,-1.31973964425934,0.106,0.253,2.1750929278401e-49
"SNRPE",8.49638175714327e-54,-0.604378220304101,0.584,0.749,2.18458967739668e-49
"EBI3",1.01017920994154e-53,2.17829743653545,0.232,0.057,2.59737278460168e-49
"RPL13",1.07021864294709e-53,-0.305853314319079,0.952,1,2.75174617474556e-49
"SPHK1",1.18205605088399e-53,-0.962349422085202,0.102,0.253,3.03930251803291e-49
"FAM129A",1.6449944745727e-53,-1.31804032605753,0.099,0.242,4.22960979302132e-49
"HULC",3.04572052975514e-53,5.37175356620011,0.156,0.009,7.83115662610641e-49
"LTB",3.0640878900428e-53,-2.66094642996821,0.116,0.265,7.87838278287805e-49
"WASF2",3.22334984598563e-53,1.34894849077635,0.453,0.275,8.28787712399825e-49
"CXCL2",4.20814005655505e-53,-0.811497690533405,0.644,0.804,1.08199697134143e-48
"SLC11A1",5.63075469635478e-53,-0.765545209024797,0.215,0.411,1.44777964752674e-48
"MT-ATP6",6.57523991409318e-53,-0.322122170025293,0.993,0.996,1.69062568671164e-48
"IER5",7.22941873550253e-53,-0.546821695997835,0.456,0.686,1.85882814527241e-48
"CLEC4A",1.12887213423801e-52,-0.926096318431427,0.233,0.419,2.90255603155277e-48
"ACTL8",1.20015619272377e-52,-2.03731013159595,0.023,0.103,3.08584160273136e-48
"IL2RA",1.37831397629728e-52,-1.26714562616861,0.103,0.248,3.54392089585556e-48
"YWHAZ",2.55398943288145e-52,-0.485817092561437,0.679,0.847,6.56681762982479e-48
"COL1A1",2.64711122229358e-52,-1.67857188156911,0.039,0.138,6.80625237476126e-48
"CYB5A",4.71477801229976e-52,1.17796600093643,0.554,0.41,1.21226372252251e-47
"CD24",5.69362628781783e-52,-1.4944593192875,0.085,0.215,1.46394519112372e-47
"PIK3IP1",9.35723828587677e-52,2.04370197614129,0.266,0.088,2.40593310806464e-47
"MIR155HG",2.33428480947595e-51,-0.844648299414454,0.233,0.425,6.00191310212455e-47
"H3F3B",2.68624351792808e-51,-0.328413537339465,0.993,0.999,6.90686933329669e-47
"MT-ND2",4.00617509656817e-51,-0.269361398462976,0.986,0.997,1.03006774082961e-46
"BAAT",4.95876732010481e-51,6.349979747497,0.142,0.003,1.27499825334535e-46
"SNRPF",5.41397911036508e-51,-0.64173880713189,0.453,0.653,1.39204230885707e-46
"TKTL1",6.68922256476037e-51,-1.70987219991899,0.022,0.1,1.71993290585119e-46
"IGFBP1",7.1818500559128e-51,3.88421245157334,0.173,0.023,1.8465972863763e-46
"ITIH3",1.5399398366654e-50,4.37941738169365,0.154,0.011,3.95949330803409e-46
"ANGPTL3",1.58036963163953e-50,6.12017172404938,0.139,0.003,4.06344639687156e-46
"RPPH1",2.01568526243909e-50,-2.01320824110161,0.037,0.131,5.18272994678338e-46
"RNF19B",2.50742374231851e-50,-1.10460478089626,0.111,0.257,6.44708792624936e-46
"CSTB",3.48941099224358e-50,-0.565016740102927,0.924,0.969,8.9719735432567e-46
"MS4A4A",3.62602413925143e-50,0.878294654604861,0.753,0.661,9.32323326684329e-46
"GNA15",3.99786630194997e-50,-0.820387407560986,0.215,0.401,1.02793138355738e-45
"RNF145",5.57867951145669e-50,-0.81199046564724,0.313,0.508,1.43439007598574e-45
"UBE2C",5.58472554714421e-50,-1.1134217562553,0.11,0.253,1.43594463268172e-45
"LY6K",5.62211693333478e-50,-1.67877287094656,0.03,0.117,1.44555870589904e-45
"MYO1G",1.12579910022311e-49,-1.1881334750104,0.081,0.209,2.89465464649366e-45
"SESN1",1.25721435237984e-49,2.46003155644532,0.221,0.058,3.23254954283903e-45
"IL1B",1.80155815619125e-49,-0.770167930522009,0.592,0.78,4.63216633119894e-45
"HLA-DQA1",2.47699026162018e-49,0.506532436528489,0.876,0.785,6.36883736067781e-45
"MGST1",2.55099518310153e-49,1.39469930345747,0.445,0.266,6.55911881479067e-45
