"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LSM3",5.12516303600301e-07,-0.342776489827184,0.285,0.448,0.0131778191981709
"STAMBP",5.12726420722521e-07,-0.636666542644525,0.063,0.136,0.0131832217296175
"TNFRSF12A",5.24332267155314e-07,-0.549248532881173,0.057,0.128,0.0134816312530974
"UTP23",5.49725500858972e-07,-0.568203795392358,0.05,0.116,0.0141345420780859
"ENY2",5.50002088672964e-07,-0.265692192412637,0.385,0.579,0.0141416537039593
"TSTA3",5.54384383540483e-07,-0.372230102890694,0.147,0.261,0.0142543312695929
"GMCL1",5.59000422816748e-07,-0.715485097937906,0.077,0.157,0.0143730188714642
"TSPAN3",5.62868589506093e-07,-1.05824091228217,0.042,0.101,0.0144724771733807
"NDUFS7",5.70448032151518e-07,-0.356867478523652,0.292,0.457,0.0146673598026798
"HMGCS1",5.82860384441299e-07,-0.426749541917994,0.108,0.205,0.0149865062047547
"LAMTOR5",5.97123857417263e-07,-0.312940282416457,0.382,0.573,0.0153532486219127
"ITGB1BP1",5.97720165365565e-07,-0.483523976049852,0.173,0.294,0.0153685808918794
"STUB1",6.0067523947037e-07,-0.54410751655954,0.203,0.332,0.0154445617572622
"ADSL",6.20771992049295e-07,-0.611771945375828,0.11,0.205,0.0159612894595715
"AIM1",6.21651986050153e-07,1.78096882033884,0.21,0.11,0.0159839158653215
"COX8A",6.24502547937113e-07,-0.317403996720887,0.574,0.754,0.0160572095125591
"NPC2",6.34710535254512e-07,-0.3209137052469,0.385,0.558,0.016319677282464
"NCAPH2",6.43034617191054e-07,-0.803925620284961,0.049,0.113,0.0165337060772164
"SLBP",6.66721399681784e-07,-0.367704634894232,0.298,0.457,0.017142740628618
"POLR2C",6.8312404075078e-07,-0.331893942951812,0.167,0.294,0.0175644853357841
"UQCC3",6.93740406827719e-07,-0.650960795778484,0.082,0.163,0.0178374533403543
"UTS2",7.04896717657861e-07,2.41518900022237,0.142,0.05,0.0181243044044189
"UPF3A",7.24269824973426e-07,-0.642806429117581,0.098,0.187,0.0186224257397167
"XAF1",7.45849819938434e-07,-0.711896740673626,0.06,0.131,0.019177290570257
"IFI35",7.50761593451852e-07,-0.386769955132458,0.123,0.226,0.019303582090834
"RDX",7.59175618304353e-07,-0.844208755283521,0.103,0.193,0.0195199234978415
"ID3",7.85284290610825e-07,-0.602025678939283,0.166,0.282,0.0201912296801855
"AMBP",7.93216555873653e-07,-0.633430230621495,0.442,0.513,0.0203951840846234
"TRMT6",7.93232148603403e-07,-0.662149207201097,0.06,0.131,0.0203955850048907
"TRAP1",8.05372409637762e-07,-0.791963862202344,0.049,0.113,0.0207077353966061
"NR4A3",8.07973438972016e-07,-0.731295512074561,0.074,0.151,0.0207746130628485
"COMMD5",8.19871477499401e-07,-0.55487583640424,0.093,0.181,0.0210805354294646
"DYNC1LI1",8.29363698136879e-07,-0.295649766150678,0.097,0.19,0.0213245994064954
"STRAP",8.32104695742217e-07,-0.310966224824006,0.306,0.481,0.0213950759369239
"SERPINB1",8.40613407449654e-07,-0.406835763332846,0.245,0.383,0.0216138519323455
"RSRP1",8.55661407057986e-07,0.922340317627192,0.424,0.341,0.0220007660982749
"VDAC2",8.62422844593538e-07,-0.363874665973449,0.316,0.475,0.0221746161801891
"GPI",8.73784098443222e-07,-0.466151454109224,0.152,0.264,0.0224667367391721
"PCNA",9.03570397503206e-07,-0.40351544738914,0.163,0.282,0.0232326020606024
"PHB2",9.15940942836516e-07,-0.492681303384575,0.157,0.27,0.0235506735222125
"RP11-138A9.2",9.16222531288297e-07,0.768876986784516,0.491,0.409,0.0235579137244847
"AP2M1",9.61484287749149e-07,-0.357494291013648,0.332,0.501,0.0247216840066061
"CELF2",9.74520643805617e-07,1.02155874746465,0.368,0.276,0.02505687479353
"TXN2",9.87967592882942e-07,-0.399707480055885,0.19,0.318,0.0254026227482062
"RRP7A",9.91995728210565e-07,-0.385131240813761,0.149,0.264,0.02550619416375
"AVPI1",1.00955915408681e-06,-0.529245322363613,0.069,0.145,0.0259577849698801
"SLC6A6",1.03379382547455e-06,-0.632787370001532,0.064,0.136,0.0265809068406017
"RBCK1",1.03734182056311e-06,-0.517216019232538,0.167,0.282,0.0266721328903187
"C17orf89",1.08703141434481e-06,-0.550563307380985,0.177,0.291,0.0279497517256338
"NDUFV1",1.1370324528526e-06,-0.409921461095629,0.187,0.312,0.0292353784277461
"PIN4",1.14533551697568e-06,-0.34836655422859,0.136,0.243,0.0294488668124786
"ANAPC11",1.14547556842328e-06,-0.286508941471007,0.321,0.501,0.0294524678152995
"ANKRD28",1.18385403801674e-06,1.55109065407843,0.178,0.077,0.0304392550254864
"NHP2",1.19314624956281e-06,-0.305239461879296,0.228,0.374,0.0306781763687589
"TMEM14B",1.2072827659106e-06,-0.377035988659578,0.243,0.383,0.0310416544770934
"RNASEH2B",1.20830054210766e-06,-0.579868486066703,0.101,0.19,0.0310678235386722
"TMEM147",1.21007358546863e-06,-0.519193388493174,0.186,0.303,0.0311134120295693
"HSPA14",1.2313416089097e-06,-0.562116010343813,0.06,0.131,0.0316602554482861
"NTPCR",1.23650825173398e-06,-0.735305120796792,0.061,0.131,0.031793100168584
"SEPT1",1.23794091388848e-06,-0.394224122748175,0.266,0.418,0.0318299367779006
"F2",1.26076359912691e-06,-0.592058015349068,0.111,0.205,0.0324167536607511
"PIGT",1.30549760672893e-06,-0.362173351160785,0.162,0.279,0.0335669544642144
"CDV3",1.35128038391748e-06,-0.508445486862723,0.11,0.205,0.0347441212312862
"IFI27",1.36894066271359e-06,2.11915133900413,0.166,0.071,0.0351982023196917
"MPLKIP",1.3797054004937e-06,-0.453359239191183,0.155,0.267,0.0354749852574939
"LRRC59",1.39864422830064e-06,-0.392945679959633,0.14,0.246,0.0359619403980661
"TNFAIP3",1.39942707529771e-06,0.632045162614918,0.635,0.617,0.0359820689600547
"CBX5",1.40197935199075e-06,-0.552102981781741,0.099,0.187,0.0360476930983862
"PAK1IP1",1.47881240868173e-06,-0.606041495386232,0.053,0.119,0.0380232246520247
"DESI1",1.48233819008971e-06,-0.592023265259817,0.076,0.154,0.0381138795435865
"SMS",1.48847986961959e-06,-0.271734096605216,0.193,0.323,0.0382717944076589
"NDUFA4L2",1.51023497412789e-06,-0.277278385302458,0.091,0.181,0.0388311616547763
"NUP58",1.54360305247861e-06,-0.805457382292176,0.052,0.116,0.03968912168533
"GLRX2",1.56041698138764e-06,-0.796236336728677,0.052,0.116,0.0401214414254391
"TFDP1",1.60427129125085e-06,-0.707144023206268,0.069,0.142,0.0412490234406419
"RPUSD3",1.62403487978074e-06,-0.965898078052256,0.051,0.113,0.0417571848289225
"ESD",1.68648788935664e-06,-0.39272278841394,0.176,0.297,0.043362976611138
"RYBP",1.68706457891001e-06,-0.676664781985669,0.091,0.175,0.0433778044529342
"HIST3H2A",1.69095324173994e-06,-0.774599814396282,0.063,0.134,0.0434777897516173
"MAP3K13",1.70796168750107e-06,-0.367953021901101,0.102,0.193,0.0439151109090274
"HN1",1.73436939067728e-06,-0.250618256848901,0.399,0.602,0.0445941057730943
"DEK",1.73467980514017e-06,-0.352511504201765,0.289,0.451,0.044602087149764
"COPE",1.74836157815752e-06,-0.257319404483064,0.477,0.682,0.0449538728975861
"GLA",1.77241972186551e-06,-0.560259153590907,0.065,0.136,0.0455724558886059
"RGS10",1.88762509002526e-06,-0.369751285248561,0.305,0.451,0.0485346163147295
"NDFIP2",1.90109006224683e-06,-0.388849975260419,0.106,0.199,0.0488808276804905
"VKORC1",1.96461245029222e-06,-0.454985401738508,0.167,0.279,0.0505141153219135
"ZBTB32",1.9703716415511e-06,-0.791603692572729,0.045,0.104,0.0506621956475619
"ARPC5L",1.97670123144456e-06,-0.443539786755666,0.205,0.329,0.0508249420629025
"PLEKHJ1",1.99240083146887e-06,-0.492373574565873,0.133,0.234,0.0512286101787276
"ATP6V1E1",2.06971674890589e-06,-0.321812043429909,0.186,0.312,0.0532165570478682
"TMEM258",2.07590027777646e-06,-0.276825626108396,0.539,0.739,0.0533755479421883
"TUBB4B",2.12610126744818e-06,-0.327769480080016,0.366,0.522,0.0546663157886276
"PRAF2",2.17706240962113e-06,-0.660639933423068,0.062,0.131,0.0559766286761784
"TALDO1",2.22400793990278e-06,-0.274640777593971,0.239,0.386,0.0571836921507802
"ACOT13",2.24503972100759e-06,-0.737452977385578,0.055,0.119,0.057724461306547
"PARP1",2.29657555473912e-06,-0.372895060832986,0.204,0.329,0.0590495506634522
"NUBP1",2.41507098088367e-06,-0.600403258667345,0.05,0.113,0.062096305060481
"MTCH2",2.46311089717504e-06,-0.396141029069625,0.123,0.22,0.0633315073881646
"HDDC3",2.4643369082205e-06,-0.695660786437683,0.049,0.11,0.0633630305841656
"PTRHD1",2.47420086108587e-06,-0.383398722489554,0.153,0.264,0.0636166525402399
"MRPL24",2.50022678269069e-06,-0.37410139424061,0.104,0.193,0.0642858310365429
"PGP",2.54456141941578e-06,-0.872769435002092,0.049,0.11,0.0654257632160185
"HMGCS2",2.55131453775716e-06,-0.872670259591404,0.051,0.113,0.0655993993948121
"SCCPDH",2.63720332359124e-06,-0.726138892724136,0.063,0.131,0.0678077718561779
"FOSL2",2.67059589902021e-06,-0.385083065612999,0.229,0.365,0.0686663617556077
"LAG3",2.69134703018851e-06,-1.07005175699066,0.119,0.208,0.0691999148402069
"PAICS",2.87251641864077e-06,-0.582918479843725,0.053,0.116,0.0738581421560916
"ALKBH7",2.87536664133498e-06,-0.574331996310633,0.151,0.255,0.073931427082005
"GTF2A2",2.89990402981232e-06,-0.281503157788468,0.234,0.374,0.0745623324145344
"SSRP1",2.91116524476183e-06,-0.625332358126269,0.107,0.196,0.0748518807733163
"TMEM183A",2.91169351517859e-06,-0.480317339899028,0.122,0.217,0.0748654636622719
"FAM207A",2.95043258539698e-06,-0.87614754471612,0.059,0.125,0.0758615226357272
"CFH",2.95060426071385e-06,2.24936097168027,0.114,0.033,0.0758659367514745
"GUSB",2.97507802695546e-06,-0.509367504913335,0.115,0.208,0.0764952062290788
"CLNS1A",2.98027888360044e-06,-0.427879120972043,0.219,0.344,0.0766289306551344
"TMEM160",3.13115109836284e-06,-0.507537621515756,0.186,0.303,0.0805081570411053
"NDUFA6",3.14792645196544e-06,-0.262796245369569,0.351,0.528,0.0809394849329353
"TOMM5",3.21886153661334e-06,-0.320207214826289,0.165,0.282,0.0827633678294022
"UNC45A",3.25500984313697e-06,-0.525104330482091,0.054,0.119,0.0836928130867378
"PEBP1",3.27975010776512e-06,-0.299982507997187,0.432,0.611,0.0843289347708566
"SPCS3",3.3033215707776e-06,-0.326549810384591,0.224,0.356,0.0849350042278335
"TMEM261",3.30538624022046e-06,-0.323733853154581,0.14,0.243,0.0849880910085485
"OXLD1",3.31514248459796e-06,-0.846294452254555,0.05,0.11,0.0852389435639827
"PDCD6",3.34913236189254e-06,-0.436603840164261,0.198,0.32,0.0861128912889809
"MAPKAPK3",3.35077817797901e-06,-0.688699989563532,0.075,0.148,0.0861552085121962
"AC016831.7",3.38401301328794e-06,0.82010400349334,0.417,0.329,0.0870097425976596
"RAB27A",3.42786776453387e-06,-0.327945180792375,0.205,0.329,0.0881373359616948
"STK25",3.48610315725836e-06,-0.770289671895636,0.057,0.122,0.0896346843794271
"TCTN3",3.51964515629431e-06,-0.795052535619737,0.056,0.119,0.0904971162586394
"SET",3.63786726260583e-06,-0.301072404153798,0.384,0.558,0.093536843056121
"PSMC4",3.6704749122689e-06,-0.295117441455811,0.207,0.335,0.0943752509442578
"CTSA",3.6844878284225e-06,-0.29232387189918,0.178,0.297,0.0947355510443992
"RER1",3.71481864340872e-06,-0.483276872972981,0.189,0.303,0.095515416959325
"JAK3",3.7219132450987e-06,-0.957101643459189,0.05,0.11,0.0956978333579778
"CHD4",3.72287244732971e-06,-0.601700630732954,0.13,0.228,0.0957224963657414
"DNPEP",3.78199283322319e-06,-0.47739048506955,0.092,0.175,0.0972425997278347
"CALM2",3.82110432604149e-06,0.467420845327788,0.843,0.875,0.0982482344311788
"FYN",3.97935891981733e-06,0.964007786986989,0.384,0.306,0.102317276546343
"RNF7",4.05007243412155e-06,-0.298805271631966,0.325,0.49,0.104135462426133
"PPP2R5C",4.10225138465369e-06,0.75416522710212,0.49,0.43,0.105477087602216
"TSC22D1",4.11198735957454e-06,-0.355989391487455,0.128,0.226,0.10572741898938
"JOSD2",4.16393949685129e-06,-0.521781735046855,0.106,0.193,0.10706321234304
"SLC25A3",4.20838714499472e-06,-0.288978948329388,0.531,0.712,0.108206050272104
"ISG20L2",4.39682923304488e-06,-0.406013122944177,0.09,0.172,0.11305127324005
"RFK",4.5290989627099e-06,-0.686405286925402,0.057,0.122,0.116452192529197
"PDCD2",4.57274139297668e-06,-0.616116052734472,0.132,0.226,0.117574326696216
"DHRS4L2",4.59967873964607e-06,-0.76173956521847,0.07,0.139,0.11826693975378
"MRPS33",4.60649218722376e-06,-0.436576478443222,0.144,0.246,0.118442127117897
"FAM46A",4.775163822679e-06,-0.91319313303862,0.045,0.101,0.122779012208722
"TMEM167A",4.79889965203462e-06,-0.32443610779942,0.244,0.383,0.123389307853114
"CNPPD1",4.80731062445283e-06,-0.454798694551571,0.084,0.163,0.123605570775931
"PDZD11",4.88910402112667e-06,-0.461285492387562,0.089,0.169,0.125708642591209
"STARD3NL",4.98152537538987e-06,-0.520769001190466,0.108,0.196,0.128084980452024
"ARMT1",5.00405461604733e-06,-0.827111903194086,0.045,0.101,0.128664252287809
"CALD1",5.05873004854025e-06,-0.487538072463254,0.095,0.178,0.130070067008067
"PGLS",5.09871785169064e-06,-0.383139625131653,0.148,0.255,0.13109823340267
"POLR2E",5.10896646242666e-06,-0.376970998844588,0.219,0.347,0.131361745681914
"FARSA",5.1337480935341e-06,-0.46979705238454,0.067,0.136,0.131998930980949
"NUP62",5.18087738892091e-06,-0.594304308865115,0.052,0.113,0.133210719423934
"BTG3",5.24811140309784e-06,-0.286780382346219,0.282,0.424,0.134939440396452
"C7orf50",5.25005820751226e-06,-0.613963171302936,0.112,0.199,0.134989496631555
"NQO2",5.38632010554859e-06,-0.849242029981822,0.055,0.116,0.138493062553865
"C7orf73",5.45713802460403e-06,-0.25420736036245,0.225,0.356,0.140313932888619
"ARL6IP4",5.46167793876694e-06,-0.280039879185774,0.397,0.588,0.140430663161575
"EID1",5.46875478080514e-06,-0.31394228678584,0.365,0.528,0.140612622924062
"ASAP1",5.51170544055515e-06,-0.814654955635956,0.045,0.101,0.141716970287554
"ITPA",5.78236964031412e-06,-0.387741115878978,0.135,0.234,0.148676288191757
"EPN1",5.8522995450904e-06,-0.892660784038199,0.055,0.116,0.150474325903364
"AHR",5.86403370646949e-06,-0.616222639011989,0.071,0.142,0.150776034660744
"NELFCD",5.92741608275889e-06,-0.325526620755568,0.116,0.208,0.152405722319896
"SF3B4",5.95222847028162e-06,-0.273557643965249,0.123,0.22,0.153043698427881
"TADA3",5.97513892412721e-06,-0.559572118396478,0.109,0.196,0.153632772017159
"COA4",5.99775698607424e-06,-0.43196551028058,0.108,0.196,0.154214327625941
"SNAPIN",6.02390742758165e-06,-0.488157222836348,0.09,0.169,0.154886707777979
"NIPSNAP1",6.0316190637919e-06,-0.567155842581244,0.048,0.107,0.155084989368217
"CREG1",6.0767359678181e-06,-0.702381922086039,0.073,0.142,0.156245035204539
"C1orf52",6.07695697339866e-06,-0.401262671482169,0.104,0.19,0.156250717700026
"MBP",6.12358844359303e-06,-0.654746022445384,0.144,0.243,0.157449706061664
"TMEM199",6.16830936870663e-06,-0.564801214310413,0.054,0.116,0.158599570488185
"MRPS36",6.21411421780144e-06,-0.320641682303915,0.16,0.27,0.159777304768111
"EIF5",6.28152462285587e-06,-0.263124541619511,0.537,0.709,0.16151056110287
"CST7",6.28497769438447e-06,0.817730013502823,0.56,0.507,0.161599346478014
"KRR1",6.56848616269233e-06,-0.375426783139585,0.139,0.24,0.168888916215145
"MBOAT7",6.61631434416773e-06,-0.686281612253414,0.058,0.122,0.170118674417241
"KDELR2",6.74659966547977e-06,-0.459359932594944,0.246,0.377,0.173468570598816
"DR1",6.74737394479443e-06,-0.419509023697752,0.168,0.276,0.173488478868554
"ZNF131",6.95034537499294e-06,-0.400579637187133,0.138,0.237,0.178707280281818
"WRB",7.04390177604402e-06,-0.629331470257179,0.052,0.113,0.181112802465644
"ASL",7.24106871010112e-06,-0.368694060162138,0.076,0.148,0.18618235867412
"ZBTB38",7.25667129584021e-06,1.27250641191121,0.189,0.095,0.186583532358643
"SKA2",7.3061507954604e-06,-0.425472448978643,0.113,0.202,0.187855749252878
"PMPCA",7.31480827269348e-06,-0.522198466836853,0.086,0.163,0.188078350307495
"COA6",7.47782191710265e-06,-0.528248828608479,0.1,0.181,0.192269757132543
"GALM",7.58554946553405e-06,-0.538312918389894,0.189,0.3,0.195039647857811
"SUCLA2",7.96872113330717e-06,-0.429612466399184,0.058,0.122,0.204891757779594
"FBL",8.07095564036471e-06,-0.251018164574108,0.255,0.395,0.207520411425057
"NDUFS4",8.11963480165936e-06,-0.329441248646786,0.192,0.312,0.208772050020265
"ADAM19",8.15866742511926e-06,-0.890406036853712,0.08,0.151,0.209775656834667
"FTSJ3",8.19249433601703e-06,-0.771201299185759,0.047,0.104,0.21064541436767
"C12orf49",8.20350019913758e-06,-0.575838960854287,0.052,0.113,0.210928397120226
"FIS1",8.20823854722032e-06,-0.276941076477875,0.305,0.463,0.211050229526129
"RRP15",8.65128720104871e-06,-0.508058001673163,0.068,0.136,0.222441896513364
"CSK",8.69143387856768e-06,-0.544900740173788,0.111,0.196,0.223474147885732
"DCAF11",8.92177938929944e-06,-0.579011197578707,0.092,0.169,0.229396791657667
"MRPS35",9.01344242360233e-06,-0.538559095880886,0.093,0.172,0.231753631595663
"ARL2BP",9.11633411304215e-06,-0.390619143207958,0.127,0.223,0.23439918271454
"MRPS5",9.21427836163226e-06,-0.383214628747626,0.129,0.223,0.236917525234289
"GID8",9.35425756110909e-06,-0.48812750914095,0.11,0.196,0.240516670411237
"RTN3",9.38695838510837e-06,-0.456925256328583,0.145,0.243,0.241357473997906
"POLR1C",9.68172867484406e-06,-0.446976334993866,0.056,0.119,0.24893660768759
"APOBEC3C",9.83310497933091e-06,-0.324086487181224,0.26,0.392,0.252828795228556
"PIGP",1.00311420959456e-05,-0.600950126124497,0.079,0.151,0.257920725570952
"SYNGR2",1.00425500823668e-05,-0.385689538229266,0.167,0.273,0.258214047717815
"PIP4K2A",1.03157322307784e-05,1.07164423751774,0.302,0.217,0.265238107117775
"WDR46",1.03292425761863e-05,-0.350958278040676,0.091,0.169,0.265585485118902
"PSMB7",1.03409446727846e-05,-0.328980345620021,0.249,0.383,0.265886369426638
"CAB39",1.04200972423599e-05,-0.54700941880028,0.075,0.145,0.267921540295559
"PTBP1",1.06221360883319e-05,-0.302680515962233,0.163,0.273,0.27311636310319
"NDUFB1",1.06254698020396e-05,-0.29687238711295,0.412,0.582,0.273202079550043
"PRPF6",1.07746623496092e-05,-0.53445728498492,0.118,0.208,0.277038118333151
"C16orf87",1.09860653542371e-05,-0.320894723301211,0.099,0.181,0.282473712388144
"GK",1.11277899285266e-05,-0.713229235873237,0.074,0.142,0.286117734642276
"ZNF580",1.13218056125601e-05,-0.922113886607946,0.047,0.101,0.291106265910145
"CCL4L2",1.13620380779911e-05,1.48681095293311,0.317,0.226,0.292140723061306
"PRR7",1.13809955015256e-05,-0.480065561723979,0.078,0.151,0.292628156335226
"DFFA",1.13816754130361e-05,-0.556548273090406,0.053,0.113,0.292645638219985
"GIPC1",1.16708848606691e-05,-0.811092322582647,0.046,0.101,0.300081791537523
"NDUFC1",1.1866916136503e-05,-0.262537547559972,0.208,0.332,0.305122147701766
"DLST",1.1900054850137e-05,-0.688652601628479,0.06,0.122,0.305974210306724
"UMPS",1.21520788157394e-05,-0.574334612872645,0.048,0.104,0.312454250510291
"NFKBIB",1.22577646090209e-05,-0.642788440713814,0.091,0.166,0.315171643627144
"MFHAS1",1.23216962986005e-05,-0.844265290906431,0.056,0.116,0.316815455229617
"CDIP1",1.24059628720906e-05,-0.451084746601529,0.061,0.125,0.318982117367192
"POLR1D",1.24246412620271e-05,-0.252387110480363,0.275,0.421,0.319462376129241
"GZMK",1.2553161864086e-05,1.12007612917451,0.338,0.243,0.322766897849379
"MRPL17",1.26849738813437e-05,-0.352936158110229,0.079,0.151,0.326156048437108
"RRBP1",1.2769724657585e-05,-0.589330009647806,0.098,0.175,0.328335160395826
"YTHDF3",1.32109548831546e-05,-0.599031983954925,0.058,0.119,0.339680071955671
"FLNA",1.35558427563965e-05,-0.476307016795989,0.167,0.273,0.348547828952466
"CIAO1",1.36251351179021e-05,-0.381037482263133,0.093,0.172,0.350329474151499
"GRB2",1.37079598158969e-05,-0.397673252414578,0.174,0.282,0.352459062786341
"CCL4",1.41272927733436e-05,1.32377337741188,0.487,0.427,0.36324095178821
"XIST",1.44978360437173e-05,1.986995652529,0.146,0.068,0.37276836035606
"SPON2",1.4692716456736e-05,1.69577712658826,0.187,0.101,0.377779125535595
"C20orf27",1.51964392979707e-05,-0.638085160699671,0.068,0.134,0.390730847229422
"ZNF22",1.53059670845504e-05,-0.494542491842529,0.078,0.148,0.39354702567796
"WBSCR16",1.55110133337104e-05,-0.82952968382745,0.047,0.101,0.398819174836362
"ADPRHL2",1.61673843609621e-05,-0.68282115930997,0.062,0.125,0.415695786689058
"SART1",1.64954892227004e-05,-0.682336453026605,0.064,0.128,0.424132018894073
"YPEL5",1.67668977130334e-05,0.631599800541329,0.66,0.656,0.431110473997514
"PDRG1",1.71091654675653e-05,-0.65637931729309,0.049,0.104,0.43991086250204
"EMG1",1.75899355632682e-05,-0.421723787649482,0.101,0.181,0.452272423202751
"DAXX",1.75918384710242e-05,-0.429008423255577,0.076,0.145,0.452321350766974
"ESF1",1.76011461368979e-05,-0.366437879125498,0.113,0.199,0.452560669471919
"EDEM2",1.76266945226245e-05,-0.697838961811822,0.063,0.125,0.453217569565721
"MAP3K2",1.85314880212726e-05,-0.580820061673195,0.096,0.172,0.476481620002962
"FAM89B",1.86131484521901e-05,-0.839525019596056,0.053,0.11,0.478581273002711
"VIMP",1.87527094122335e-05,-0.273182807244548,0.264,0.398,0.482169664407349
"CFHR1",1.8861175711161e-05,2.15505751457802,0.108,0.036,0.484958549885371
"PIK3R1",1.91480964994394e-05,1.17776093933825,0.333,0.261,0.492335857193586
"PRDM1",1.92148665024034e-05,0.953199709706898,0.279,0.181,0.494052647509795
"UPF3B",1.97119852233166e-05,-0.376459725081451,0.093,0.169,0.506834564061917
"CTSL",1.97517835282977e-05,-0.295949736156779,0.121,0.211,0.50785785807959
"BAD",1.9820904733732e-05,-0.537454281752942,0.101,0.178,0.509635102513718
"GADD45A",1.98363728992279e-05,-0.493266628683389,0.168,0.27,0.510032819984948
"NDUFA12",1.99604742494125e-05,-0.2944513909257,0.294,0.436,0.513223713900893
"ICOS",2.00229159473888e-05,-0.370880080025086,0.284,0.409,0.514829214839261
"SP100",2.06890852192987e-05,0.935199496545471,0.372,0.306,0.531957759158609
"CORO1B",2.18388046200719e-05,-0.331705429787733,0.32,0.46,0.561519344391289
"PGAP1",2.2265514466725e-05,-0.627230523534425,0.053,0.11,0.572490907968433
"CTSZ",2.24234691551272e-05,-0.902911181221731,0.103,0.178,0.576552238916632
"WDR1",2.25148434762589e-05,-0.325385407533853,0.247,0.374,0.57890165546157
"VPS4A",2.25855564946833e-05,-0.741859354167478,0.067,0.131,0.580719828591297
"PYCARD",2.27721638763122e-05,-0.374747279345109,0.176,0.282,0.585517877587739
"PSMA5",2.32963640276845e-05,-0.27390161437085,0.251,0.386,0.598996111879823
"EIF2AK1",2.35504557001943e-05,-0.415297702376116,0.101,0.181,0.605529316963395
"HNRNPA1L2",2.41227125108784e-05,-0.424102044058256,0.133,0.223,0.620243184079705
"PSMG1",2.44287630644753e-05,-0.501171098135925,0.059,0.119,0.628112355913788
"MAEA",2.46738664151525e-05,-0.64876841808459,0.059,0.119,0.634414453266402
"SRSF5",2.52282342954419e-05,0.603251140627477,0.588,0.567,0.648668360204402
"SSR3",2.54719756191316e-05,-0.32680148278334,0.255,0.383,0.654935437119111
"SNHG25",2.61916619595718e-05,-0.611874853002715,0.195,0.297,0.673440012304511
"TESC",2.644743272821e-05,-0.706609854142213,0.063,0.125,0.680016390307734
"ANXA2",2.68761040891977e-05,-0.27355993848594,0.503,0.682,0.691038388341451
"IFNGR1",2.70195963552502e-05,1.2010333946179,0.261,0.178,0.694727861486193
"GRHPR",2.75790287542251e-05,-0.362891654195789,0.14,0.234,0.709111987328637
"UBA2",2.76846598531172e-05,-0.404918965062364,0.122,0.208,0.711827974143351
"LAMTOR2",2.77218872487108e-05,-0.36156541473634,0.23,0.347,0.712785164938852
"UAP1",2.83302347538542e-05,-0.256572474615058,0.124,0.211,0.728426995991099
"LYPLA2",2.85514454963858e-05,-0.336068828302456,0.085,0.157,0.734114766603072
"TATDN1",2.85582723440122e-05,-0.382891645566164,0.104,0.184,0.734290298509241
"SUPT4H1",2.89841745052329e-05,-0.263709489740183,0.292,0.436,0.745241094878549
"ANKRD37",2.91737344183878e-05,-0.557407391446967,0.212,0.323,0.750115059365587
"STARD7",2.9434126983361e-05,-0.43415306759748,0.159,0.255,0.756810272996179
"NAA10",2.99223629579772e-05,-0.393056435595539,0.166,0.267,0.76936379637551
"CHP1",3.008403966721e-05,-0.300836908393477,0.137,0.231,0.773520827923303
"UQCRFS1",3.04649475556247e-05,-0.33492747611041,0.282,0.415,0.783314731550223
"PAPD5",3.05322400394626e-05,-0.549615469812849,0.063,0.125,0.785044955894662
"COA5",3.06984728355692e-05,-0.541692202548378,0.072,0.136,0.789319133548155
"ITGB2",3.13941159276063e-05,0.722774982082579,0.477,0.43,0.807205508730614
"GTF3A",3.25355208680202e-05,-0.27608406459537,0.366,0.519,0.836553312558536
"UBE2Z",3.30299734063493e-05,-0.457884505977628,0.067,0.131,0.849266676224053
"FAM118A",3.33133234880219e-05,-0.455292738520611,0.107,0.187,0.85655217352402
"ZYX",3.39646581043208e-05,-0.491103576027891,0.117,0.199,0.873299289178297
"PAF1",3.40170559515207e-05,-0.354261688683919,0.109,0.19,0.874646542625501
"ZNF281",3.40209623887392e-05,-0.401096464542439,0.101,0.178,0.874746984939261
"VTN",3.50803942500721e-05,-0.352483202090057,0.375,0.487,0.901987096957853
"EIF2B2",3.54395201337416e-05,-0.46143714095273,0.057,0.116,0.911220941678764
"ZC3H12D",3.58122552656509e-05,-0.650474628606727,0.052,0.107,0.920804707390417
"TNIP1",3.61676014528672e-05,-0.379692774055979,0.177,0.279,0.929941368556122
"PRR5",3.64903974882038e-05,-0.578707684554071,0.055,0.113,0.938241100216695
"SLC39A1",3.66773750963846e-05,-0.281602977863384,0.104,0.184,0.943048668478242
"VMA21",3.72945538992447e-05,-0.422310600567448,0.121,0.205,0.95891756985738
"TCERG1",3.76195396158748e-05,-0.537698235221799,0.066,0.128,0.967273602603372
"FLYWCH2",3.98364847179897e-05,-0.468675434335267,0.057,0.116,1
"NARF",4.08563098297524e-05,-0.488224057481567,0.133,0.22,1
"NDUFA8",4.12290515008513e-05,-0.364525374671216,0.116,0.199,1
"RAP1B",4.23881100919052e-05,0.725220730154449,0.446,0.389,1
"FKBP3",4.26593498952114e-05,-0.301945209110044,0.165,0.264,1
"NAB1",4.26735443640807e-05,-0.615371726711704,0.073,0.136,1
"CSNK2A1",4.2708498516856e-05,-0.439560105939769,0.08,0.148,1
"UBA1",4.39010111166788e-05,-0.435293670505316,0.076,0.142,1
"SERPINE2",4.44010208912262e-05,-0.69211856850669,0.049,0.101,1
"TRIM44",4.45690693135512e-05,-0.749425735173446,0.063,0.122,1
